household_id,village_id,village_name,sublocation_name,sublocation_id,location_id,location_name,constituency_name,county_name,isbeneficiaryhh,latitude,longitude,ruralurban,constituency_id,entry_date,usercode,county_id
4040106010314202610238,40401060103142016,huka godana ali,heilu,404010601,4040106,heilu,moyale,marsabit,False,3.5244,39.0702321,urban,45,2020-02-12 21:38:00,238,10
4040103010314228980213,40401030103142288,humbe gonde,lami,404010301,4040103,lami,moyale,marsabit,False,3.53015,39.06735,urban,45,2020-02-25 09:20:00,213,10
404040202026446990134,4040402020264469,hura morowa,karbururi,404040202,4040402,golole,moyale,marsabit,False,3.57721,38.60844,rural,45,2018-12-05 14:22:00,134,10
4040104010314193240352,40401040103141936,hussein abdi,butiye,404010401,4040104,butiye,moyale,marsabit,False,3.50541,39.0541,urban,45,2020-01-28 20:25:00,352,10
40401040203141914150412,40401040203141912,hussein mamo ali,goromuda,404010402,4040104,butiye,moyale,marsabit,False,3.505921,39.0694,urban,45,2020-01-20 19:51:00,412,10
40401040203141914620412,40401040203141912,hussein mamo ali,goromuda,404010402,4040104,butiye,moyale,marsabit,False,3.50603,39.06874,urban,45,2020-01-20 19:52:00,412,10
4040104020314191440412,40401040203141912,hussein mamo ali,goromuda,404010402,4040104,butiye,moyale,marsabit,False,3.503215,39.071432,urban,45,2020-01-20 19:51:00,412,10
4040103010314228160288,40401030103142280,hussein wosha,lami,404010301,4040103,lami,moyale,marsabit,False,3.5243,39.0645,urban,45,2020-02-22 11:58:00,288,10
40204030202428570140,402040302024285,ibrae kuni/roba huka,turbi,402040302,4020403,turbi,north horr,marsabit,True,3.29237,38.38585,rural,46,2018-08-28 15:22:00,140,10
4040105030314189590288,40401050303141904,ibrahim isack,gurumesa,404010503,4040105,township,moyale,marsabit,False,3.52029,39.06051,urban,45,2020-01-27 22:16:00,288,10
40401040203141913410347,40401040203141912,ibrahim jarso,goromuda,404010402,4040104,butiye,moyale,marsabit,False,3.50836,39.06781,urban,45,2020-01-17 18:42:00,347,10
40401060103142028390133,40401060103142032,ibrahim wario isacko,heilu,404010601,4040106,heilu,moyale,marsabit,False,3.52539,39.07645,urban,45,2020-02-16 21:15:00,133,10
40401060103142028270133,40401060103142032,ibrahim wario isacko,heilu,404010601,4040106,heilu,moyale,marsabit,False,3.52616,39.07625,urban,45,2020-02-16 21:15:00,133,10
40401060103142028410133,40401060103142032,ibrahim wario isacko,heilu,404010601,4040106,heilu,moyale,marsabit,False,3.3185,39.040031,urban,45,2020-09-22 09:32:00,133,10
40401060103142028110411,40401060103142032,ibrahim wario isacko,heilu,404010601,4040106,heilu,moyale,marsabit,False,3.52489,39.07587,urban,45,2020-02-18 08:19:00,411,10
4040106010314201610455,40401060103142016,idris abdi dimala,heilu,404010601,4040106,heilu,moyale,marsabit,False,3.53018,39.07327,urban,45,2020-02-02 11:25:00,455,10
40401060103142016110455,40401060103142016,idris abdi dimala,heilu,404010601,4040106,heilu,moyale,marsabit,False,3.53129,39.07443,urban,45,2020-02-02 11:25:00,455,10
40402040103142495200412,40402040103142496,iladhu(haro),odda,404020401,4040204,odda,moyale,marsabit,False,3.39534,39.15675,rural,45,2020-09-11 10:37:00,412,10
4040204010314249590455,40402040103142496,iladhu(haro),odda,404020401,4040204,odda,moyale,marsabit,False,3.39762,39.15911,rural,45,2020-09-10 07:33:00,455,10
